application_id,school_id,programme_level,tuition_amount,household_income_monthly,number_of_dependents,orphan_status,disability_status,sponsor_type,has_other_scholarship,employment_status,cgpa,academic_standing,years_remaining,state_of_origin,socioeconomic_index,income_bracket,tuition_income_ratio
APP_008035,UNI_004,BSc,240622,168064,1,0,0,Parent,0,Part-time,3.61,Good,3,Abuja,0.54,Upper-Middle,1.43
APP_008036,UNI_017,ND,132232,247131,1,0,0,None,0,Unemployed,3.37,Good,2,Kaduna,0.71,Upper-Middle,0.54
APP_008037,UNI_004,BSc,377372,119185,6,0,0,None,0,Unemployed,4.4,Good,1,Abuja,0.87,Lower-Middle,3.17
APP_008038,UNI_011,ND,335693,342580,6,0,0,None,0,Full-time,3.52,Good,4,Rivers,0.37,High,0.98
APP_008039,UNI_022,MSc,165925,145039,6,0,0,Parent,0,Unemployed,3.11,Good,3,Anambra,0.22,Upper-Middle,1.14
APP_008040,UNI_026,BSc,379837,109236,3,0,0,None,0,Part-time,1.74,Good,4,Borno,0.43,Lower-Middle,3.48
APP_008041,UNI_004,HND,164533,63388,3,1,0,None,1,Unemployed,4.72,Good,1,Osun,0.78,Lower-Middle,2.6
APP_008042,UNI_001,HND,442163,309721,7,0,0,Guardian,0,Part-time,2.89,Good,3,Ondo,0.72,High,1.43
APP_008043,UNI_007,BSc,323815,164566,7,0,0,Parent,0,Unemployed,3.39,Good,2,Nasarawa,0.56,Upper-Middle,1.97
APP_008044,UNI_030,BSc,167165,106811,3,0,0,Parent,0,Part-time,3.16,Probation,2,Anambra,0.52,Lower-Middle,1.57
APP_008045,UNI_018,BSc,114337,59248,7,0,0,None,0,Unemployed,3.94,Good,4,Oyo,0.47,Low,1.93
APP_008046,UNI_009,HND,97060,109425,3,0,0,Parent,0,Unemployed,3.63,Probation,3,Kano,0.35,Lower-Middle,0.89
APP_008047,UNI_029,BSc,322608,185834,6,0,1,None,0,Unemployed,2.63,Good,1,Oyo,0.44,Upper-Middle,1.74
APP_008048,UNI_003,HND,291213,224376,3,0,0,Parent,0,Unemployed,3.22,Probation,3,Lagos,0.34,Upper-Middle,1.3
APP_008049,UNI_008,BSc,246353,152083,4,0,0,Parent,0,Unemployed,4.23,Good,1,Enugu,0.25,Upper-Middle,1.62
APP_008050,UNI_029,BSc,252832,239895,7,0,0,Guardian,0,Unemployed,3.59,Good,4,Kogi,0.82,Upper-Middle,1.05
APP_008051,UNI_024,BSc,128993,248760,5,0,0,None,0,Unemployed,4.65,Probation,2,Kano,0.37,Upper-Middle,0.52
APP_008052,UNI_019,BSc,159459,318980,5,0,0,Parent,0,Unemployed,3.99,Good,4,Kogi,0.27,High,0.5
APP_008053,UNI_004,HND,449750,343701,2,0,0,Parent,1,Full-time,3.1,Good,4,Kaduna,0.55,High,1.31
APP_008054,UNI_018,ND,347466,275194,1,0,0,Parent,0,Unemployed,4.16,Good,1,Anambra,0.38,High,1.26
APP_008055,UNI_020,BSc,310431,121751,1,0,1,None,0,Unemployed,2.96,Good,2,Enugu,0.48,Upper-Middle,2.55
APP_008056,UNI_027,BSc,333390,306425,5,0,0,Parent,0,Unemployed,2.2,Good,2,Nasarawa,0.87,High,1.09
APP_008057,UNI_011,BSc,250947,116574,6,0,0,None,0,Unemployed,3.58,Good,4,Osun,0.33,Lower-Middle,2.15
APP_008058,UNI_027,BSc,118438,161308,6,0,0,Parent,0,Unemployed,2.67,Good,3,Rivers,0.42,Upper-Middle,0.73
APP_008059,UNI_014,MSc,256221,175531,7,0,0,Parent,0,Part-time,1.58,Good,2,Ondo,0.56,Upper-Middle,1.46
APP_008060,UNI_025,BSc,159369,84589,5,0,0,Parent,0,Full-time,2.21,Good,1,Ekiti,0.5,Lower-Middle,1.88
APP_008061,UNI_018,BSc,360278,176872,7,0,0,Parent,0,Part-time,2.05,Good,4,Benue,0.27,Upper-Middle,2.04
APP_008062,UNI_028,ND,349719,50271,2,0,0,None,0,Unemployed,4.12,Good,4,Lagos,0.72,Low,6.96
APP_008063,UNI_028,HND,156899,155250,7,0,0,Parent,0,Unemployed,3.9,Good,4,Plateau,0.53,Upper-Middle,1.01
APP_008064,UNI_029,BSc,430451,117984,3,0,0,None,0,Unemployed,3.53,Good,2,Benue,0.38,Lower-Middle,3.65
APP_008065,UNI_016,BSc,174265,164348,5,0,0,None,0,Full-time,4.58,Good,3,Kogi,0.74,Upper-Middle,1.06
APP_008066,UNI_003,BSc,246852,165900,6,0,0,Parent,0,Part-time,2.09,Good,2,Oyo,0.47,Upper-Middle,1.49
APP_008067,UNI_015,HND,361956,26149,5,0,0,Parent,0,Part-time,2.04,Good,1,Kaduna,0.42,Low,13.84
APP_008068,UNI_027,BSc,124522,335925,7,1,0,Parent,0,Unemployed,4.5,Good,4,Lagos,0.73,High,0.37
APP_008069,UNI_027,HND,168383,342704,2,0,0,Parent,0,Unemployed,3.63,Good,4,Enugu,0.28,High,0.49
APP_008070,UNI_004,BSc,367076,88895,3,1,0,Parent,0,Part-time,3.34,Good,4,Rivers,0.84,Lower-Middle,4.13
APP_008071,UNI_005,HND,332020,336309,7,0,0,None,0,Unemployed,3.94,Good,1,Oyo,0.23,High,0.99
APP_008072,UNI_017,ND,298247,97670,1,0,0,Parent,0,Part-time,2.43,Probation,4,Kogi,0.3,Lower-Middle,3.05
APP_008073,UNI_007,HND,128966,260864,6,0,1,None,0,Unemployed,3.46,Good,1,Kaduna,0.36,High,0.49
APP_008074,UNI_016,HND,125580,246233,6,0,0,Parent,0,Full-time,2.91,Good,4,Ondo,0.67,Upper-Middle,0.51
APP_008075,UNI_014,BSc,322788,322516,5,0,0,Parent,0,Part-time,2.51,Probation,4,Anambra,0.68,High,1.0
APP_008076,UNI_026,ND,267771,187854,0,1,1,Parent,0,Unemployed,4.39,Good,1,Kogi,0.9,Upper-Middle,1.43
APP_008077,UNI_016,HND,251162,151971,1,0,0,Parent,0,Part-time,2.03,Good,2,Kaduna,0.58,Upper-Middle,1.65
APP_008078,UNI_007,BSc,368343,116628,1,0,0,Parent,0,Part-time,1.56,Probation,3,Kogi,0.78,Lower-Middle,3.16
APP_008079,UNI_009,BSc,183528,118956,0,0,0,Parent,0,Unemployed,2.69,Good,1,Kano,0.52,Lower-Middle,1.54
APP_008080,UNI_004,ND,224909,142684,2,0,0,None,0,Part-time,2.15,Good,4,Benue,0.65,Upper-Middle,1.58
APP_008081,UNI_030,ND,255231,152054,4,1,0,Parent,0,Unemployed,4.18,Good,3,Ekiti,0.24,Upper-Middle,1.68
APP_008082,UNI_030,MSc,92688,118879,3,0,0,Parent,0,Unemployed,1.92,Good,3,Plateau,0.78,Lower-Middle,0.78
APP_008083,UNI_022,BSc,336738,94060,3,0,1,None,0,Unemployed,4.59,Good,3,Plateau,0.66,Lower-Middle,3.58
APP_008084,UNI_011,BSc,170640,89843,1,0,0,Guardian,0,Unemployed,2.05,Good,2,Borno,0.64,Lower-Middle,1.9
APP_008085,UNI_002,BSc,279212,223361,7,1,0,Guardian,0,Part-time,4.43,Good,2,Kogi,0.35,Upper-Middle,1.25
APP_008086,UNI_012,HND,140539,194245,0,0,0,None,0,Unemployed,2.06,Good,1,Anambra,0.48,Upper-Middle,0.72
APP_008087,UNI_012,HND,328167,320938,7,0,0,Parent,0,Part-time,1.66,Good,1,Ekiti,0.36,High,1.02
APP_008088,UNI_030,BSc,211135,302897,6,0,1,None,0,Unemployed,3.11,Good,3,Kaduna,0.69,High,0.7
APP_008089,UNI_004,BSc,419832,133684,1,1,0,Parent,0,Unemployed,2.68,Good,3,Enugu,0.9,Upper-Middle,3.14
APP_008090,UNI_018,HND,164732,47238,1,0,0,Parent,1,Unemployed,3.47,Good,2,Benue,0.34,Low,3.49
APP_008091,UNI_026,BSc,313403,104243,6,0,0,Parent,1,Part-time,3.61,Good,4,Osun,0.29,Lower-Middle,3.01
APP_008092,UNI_021,ND,226031,66086,6,0,0,None,0,Part-time,4.58,Good,2,Borno,0.44,Lower-Middle,3.42
APP_008093,UNI_007,HND,309477,47639,5,0,0,Guardian,0,Unemployed,4.64,Good,1,Oyo,0.55,Low,6.5
APP_008094,UNI_029,ND,242352,217761,2,0,0,Guardian,0,Part-time,3.13,Good,2,Lagos,0.69,Upper-Middle,1.11
APP_008095,UNI_001,ND,337046,138058,7,0,0,Parent,0,Unemployed,2.19,Good,4,Nasarawa,0.55,Upper-Middle,2.44
APP_008096,UNI_026,MSc,238539,208512,7,0,0,Parent,0,Part-time,2.32,Good,4,Ekiti,0.89,Upper-Middle,1.14
APP_008097,UNI_026,BSc,83135,233268,7,0,0,Parent,0,Part-time,1.83,Good,2,Kogi,0.72,Upper-Middle,0.36
APP_008098,UNI_023,ND,359708,276799,3,0,1,Parent,0,Unemployed,2.42,Good,4,Anambra,0.33,High,1.3
APP_008099,UNI_026,MSc,405402,73350,4,1,1,Guardian,0,Part-time,4.51,Probation,1,Kogi,0.41,Lower-Middle,5.53
APP_008100,UNI_013,BSc,183813,96779,0,0,0,None,0,Unemployed,2.7,Good,3,Ondo,0.76,Lower-Middle,1.9
APP_008101,UNI_006,BSc,369606,72848,4,0,0,None,0,Part-time,3.58,Good,3,Rivers,0.81,Lower-Middle,5.07
APP_008102,UNI_006,MSc,136682,131546,0,0,0,Parent,0,Part-time,4.74,Good,3,Nasarawa,0.57,Upper-Middle,1.04
APP_008103,UNI_012,HND,82728,128903,3,0,0,Parent,0,Unemployed,1.85,Good,2,Borno,0.52,Upper-Middle,0.64
APP_008104,UNI_008,BSc,218703,105122,7,0,1,Parent,0,Unemployed,4.06,Good,3,Ekiti,0.31,Lower-Middle,2.08
APP_008105,UNI_024,BSc,367118,202310,2,0,0,None,0,Full-time,3.81,Good,1,Anambra,0.37,Upper-Middle,1.81
APP_008106,UNI_022,BSc,443321,298834,4,0,0,Parent,0,Unemployed,4.2,Good,1,Oyo,0.69,High,1.48
APP_008107,UNI_019,BSc,164614,135571,0,0,0,Parent,0,Part-time,1.95,Probation,3,Borno,0.23,Upper-Middle,1.21
APP_008108,UNI_005,HND,221346,288333,1,0,0,Parent,0,Unemployed,3.16,Good,1,Kano,0.62,High,0.77
APP_008109,UNI_018,BSc,403960,121945,6,0,0,Parent,0,Part-time,3.59,Good,3,Abuja,0.36,Upper-Middle,3.31
APP_008110,UNI_030,HND,128526,100110,3,0,0,Guardian,0,Unemployed,4.01,Good,4,Ondo,0.36,Lower-Middle,1.28
APP_008111,UNI_005,HND,133467,174165,2,0,0,Parent,0,Unemployed,3.85,Good,2,Borno,0.49,Upper-Middle,0.77
APP_008112,UNI_030,ND,299832,115400,6,1,0,None,0,Unemployed,3.38,Good,4,Benue,0.52,Lower-Middle,2.6
APP_008113,UNI_025,MSc,421574,287311,5,0,1,Parent,0,Full-time,3.05,Good,2,Benue,0.65,High,1.47
APP_008114,UNI_010,HND,106965,325887,1,0,0,Parent,0,Unemployed,4.61,Good,4,Anambra,0.3,High,0.33
APP_008115,UNI_001,BSc,241630,301669,2,0,0,None,0,Unemployed,2.1,Good,4,Enugu,0.44,High,0.8
APP_008116,UNI_010,BSc,139807,140819,0,0,0,Guardian,0,Unemployed,2.17,Good,4,Anambra,0.31,Upper-Middle,0.99
APP_008117,UNI_005,MSc,333383,102074,7,0,0,Parent,0,Part-time,1.87,Good,4,Ekiti,0.57,Lower-Middle,3.27
APP_008118,UNI_012,HND,394664,159724,1,0,0,Parent,0,Unemployed,1.87,Probation,3,Enugu,0.33,Upper-Middle,2.47
APP_008119,UNI_022,BSc,268096,110902,5,0,0,Parent,1,Unemployed,4.38,Good,3,Ondo,0.82,Lower-Middle,2.42
APP_008120,UNI_030,BSc,210030,131817,7,0,0,Parent,0,Unemployed,3.5,Good,2,Kano,0.24,Upper-Middle,1.59
APP_008121,UNI_027,BSc,178983,247644,5,0,0,Guardian,0,Unemployed,4.59,Good,1,Ekiti,0.6,Upper-Middle,0.72
APP_008122,UNI_007,BSc,202194,255970,2,0,0,None,0,Unemployed,4.43,Good,2,Kaduna,0.69,High,0.79
APP_008123,UNI_009,BSc,162667,203933,3,0,0,Parent,0,Unemployed,2.49,Good,4,Kaduna,0.83,Upper-Middle,0.8
APP_008124,UNI_022,MSc,268151,218475,4,0,0,None,1,Unemployed,3.62,Good,2,Enugu,0.37,Upper-Middle,1.23
APP_008125,UNI_021,BSc,209335,177336,5,0,0,None,0,Unemployed,2.75,Good,1,Anambra,0.67,Upper-Middle,1.18
APP_008126,UNI_012,HND,125110,151648,5,0,0,None,1,Unemployed,4.39,Good,1,Osun,0.7,Upper-Middle,0.83
APP_008127,UNI_023,BSc,346933,92799,6,0,1,None,0,Unemployed,3.92,Good,2,Abuja,0.6,Lower-Middle,3.74
APP_008128,UNI_029,BSc,342677,263607,4,0,0,Parent,1,Part-time,1.91,Good,1,Plateau,0.8,High,1.3
APP_008129,UNI_001,BSc,393114,23764,1,0,0,Parent,0,Part-time,2.34,Good,2,Abuja,0.52,Low,16.54
APP_008130,UNI_011,BSc,108776,342031,3,0,0,None,0,Unemployed,3.67,Good,1,Oyo,0.7,High,0.32
APP_008131,UNI_030,HND,360869,176009,3,0,0,None,0,Part-time,2.31,Good,4,Abuja,0.33,Upper-Middle,2.05
APP_008132,UNI_021,BSc,144367,245408,6,0,0,None,0,Unemployed,3.26,Good,1,Nasarawa,0.88,Upper-Middle,0.59
APP_008133,UNI_015,BSc,414374,318022,2,0,0,Parent,0,Unemployed,2.31,Good,4,Ekiti,0.63,High,1.3
APP_008134,UNI_002,BSc,150542,138217,1,0,0,Parent,0,Part-time,3.75,Good,2,Ekiti,0.71,Upper-Middle,1.09
APP_008135,UNI_020,HND,172534,188747,6,1,0,None,0,Unemployed,1.75,Good,2,Ekiti,0.41,Upper-Middle,0.91
APP_008136,UNI_007,BSc,444993,282122,3,1,0,Parent,1,Unemployed,3.88,Good,1,Abuja,0.5,High,1.58
APP_008137,UNI_021,BSc,332987,221576,2,0,0,Guardian,0,Full-time,2.61,Good,2,Kogi,0.32,Upper-Middle,1.5
APP_008138,UNI_012,ND,175623,110461,3,0,1,None,0,Unemployed,3.0,Probation,3,Kano,0.87,Lower-Middle,1.59
APP_008139,UNI_022,ND,183211,34202,1,0,0,None,0,Unemployed,3.1,Good,2,Kogi,0.83,Low,5.36
APP_008140,UNI_018,MSc,300970,89619,3,0,0,Parent,0,Part-time,2.14,Good,1,Ondo,0.31,Lower-Middle,3.36
APP_008141,UNI_003,HND,346629,167564,6,0,0,Guardian,0,Part-time,4.61,Good,2,Benue,0.37,Upper-Middle,2.07
APP_008142,UNI_007,MSc,146771,207975,3,0,0,None,0,Unemployed,1.5,Good,3,Lagos,0.57,Upper-Middle,0.71
APP_008143,UNI_011,HND,254746,348911,3,0,0,Guardian,0,Unemployed,2.73,Probation,1,Kaduna,0.28,High,0.73
APP_008144,UNI_018,BSc,319276,330359,4,0,0,None,0,Unemployed,1.92,Good,3,Oyo,0.61,High,0.97
APP_008145,UNI_012,BSc,177519,255185,0,0,0,Parent,1,Part-time,2.69,Good,4,Enugu,0.39,High,0.7
APP_008146,UNI_006,BSc,307024,46617,1,0,0,None,0,Unemployed,1.84,Good,1,Osun,0.65,Low,6.59
APP_008147,UNI_005,BSc,408825,338017,7,0,0,Guardian,0,Unemployed,2.75,Good,2,Ondo,0.26,High,1.21
APP_008148,UNI_026,BSc,258316,280420,7,0,0,Parent,0,Unemployed,2.14,Good,4,Oyo,0.31,High,0.92
APP_008149,UNI_001,BSc,343619,266130,7,0,0,Parent,0,Unemployed,3.33,Good,4,Rivers,0.57,High,1.29
APP_008150,UNI_012,HND,206803,134785,4,0,0,None,0,Part-time,1.54,Good,3,Borno,0.69,Upper-Middle,1.53
APP_008151,UNI_027,BSc,132073,325052,7,0,0,None,0,Unemployed,3.17,Good,1,Oyo,0.61,High,0.41
APP_008152,UNI_026,HND,90047,60924,0,0,0,Parent,0,Part-time,2.43,Good,1,Benue,0.42,Lower-Middle,1.48
APP_008153,UNI_011,BSc,438101,46071,5,0,0,Guardian,0,Unemployed,2.56,Good,2,Enugu,0.61,Low,9.51
APP_008154,UNI_004,HND,435635,38839,3,0,0,Guardian,0,Part-time,2.67,Good,3,Ondo,0.39,Low,11.22
APP_008155,UNI_027,HND,167599,232878,3,0,0,Parent,0,Part-time,3.65,Good,2,Rivers,0.87,Upper-Middle,0.72
APP_008156,UNI_018,BSc,128444,123115,6,0,0,Parent,0,Part-time,4.0,Good,4,Nasarawa,0.31,Upper-Middle,1.04
APP_008157,UNI_004,ND,267920,137379,4,0,0,Guardian,0,Part-time,2.59,Probation,4,Ondo,0.63,Upper-Middle,1.95
APP_008158,UNI_017,ND,232871,260313,2,0,0,None,0,Unemployed,4.55,Good,4,Plateau,0.52,High,0.89
APP_008159,UNI_002,BSc,429002,178396,1,0,0,None,0,Unemployed,3.96,Good,2,Kogi,0.44,Upper-Middle,2.4
APP_008160,UNI_029,BSc,275928,308232,0,0,0,None,0,Part-time,2.83,Good,4,Enugu,0.55,High,0.9
APP_008161,UNI_024,BSc,291540,88459,7,0,0,Parent,0,Unemployed,1.82,Good,2,Kogi,0.28,Lower-Middle,3.3
APP_008162,UNI_022,BSc,445495,123305,3,1,0,Guardian,0,Unemployed,3.35,Good,1,Kaduna,0.5,Upper-Middle,3.61
APP_008163,UNI_002,ND,137895,233800,7,0,0,Parent,1,Unemployed,3.53,Good,3,Kaduna,0.83,Upper-Middle,0.59
APP_008164,UNI_012,BSc,142559,125780,7,0,0,Parent,0,Part-time,1.95,Good,2,Abuja,0.31,Upper-Middle,1.13
APP_008165,UNI_006,ND,233573,82406,1,0,0,Parent,0,Part-time,4.31,Good,4,Nasarawa,0.59,Lower-Middle,2.83
APP_008166,UNI_010,BSc,373236,116888,3,0,0,Guardian,0,Unemployed,2.76,Good,2,Osun,0.75,Lower-Middle,3.19
APP_008167,UNI_025,MSc,291591,58703,3,0,0,Parent,0,Unemployed,2.0,Good,2,Anambra,0.77,Low,4.97
APP_008168,UNI_023,BSc,371912,85422,3,0,0,Guardian,0,Unemployed,3.22,Probation,3,Ondo,0.32,Lower-Middle,4.35
APP_008169,UNI_025,BSc,376748,40614,6,0,0,None,0,Unemployed,2.89,Good,2,Ondo,0.72,Low,9.28
APP_008170,UNI_021,HND,429968,168138,1,0,0,Parent,0,Unemployed,3.62,Good,3,Kogi,0.73,Upper-Middle,2.56
APP_008171,UNI_023,BSc,388904,195363,4,0,0,Parent,1,Unemployed,2.07,Good,3,Kano,0.58,Upper-Middle,1.99
APP_008172,UNI_027,BSc,86476,315035,1,0,0,None,0,Unemployed,1.57,Good,1,Abuja,0.5,High,0.27
APP_008173,UNI_016,HND,325445,323026,1,0,0,None,0,Unemployed,3.07,Good,1,Rivers,0.24,High,1.01
APP_008174,UNI_014,HND,178138,59293,5,0,0,Guardian,0,Unemployed,2.02,Good,4,Abuja,0.21,Low,3.0
APP_008175,UNI_007,BSc,333033,106586,7,0,0,Parent,0,Unemployed,2.02,Good,1,Kogi,0.61,Lower-Middle,3.12
APP_008176,UNI_028,BSc,187620,232076,2,0,1,Parent,0,Full-time,3.74,Good,3,Abuja,0.45,Upper-Middle,0.81
APP_008177,UNI_028,BSc,196070,141896,6,0,0,None,0,Part-time,2.35,Probation,3,Kano,0.4,Upper-Middle,1.38
APP_008178,UNI_019,MSc,155498,275420,2,0,0,Guardian,0,Unemployed,4.27,Good,4,Abuja,0.28,High,0.56
APP_008179,UNI_023,ND,108439,170301,6,0,0,Parent,0,Unemployed,3.2,Good,4,Kano,0.85,Upper-Middle,0.64
APP_008180,UNI_017,BSc,83400,88474,4,0,0,None,1,Unemployed,3.51,Good,1,Kaduna,0.33,Lower-Middle,0.94
APP_008181,UNI_009,BSc,169976,134461,2,0,0,None,0,Part-time,2.56,Good,4,Kaduna,0.66,Upper-Middle,1.26
APP_008182,UNI_026,HND,323305,82742,7,0,0,Guardian,0,Part-time,2.24,Good,2,Kano,0.23,Lower-Middle,3.91
APP_008183,UNI_013,BSc,104610,120731,7,0,0,Guardian,0,Unemployed,2.02,Good,4,Osun,0.66,Upper-Middle,0.87
APP_008184,UNI_022,HND,131356,110276,6,0,0,Parent,0,Unemployed,3.83,Good,3,Osun,0.66,Lower-Middle,1.19
APP_008185,UNI_005,ND,240647,99686,4,0,0,Parent,1,Unemployed,3.77,Good,4,Kano,0.83,Lower-Middle,2.41
APP_008186,UNI_023,ND,361872,160773,6,1,1,Guardian,0,Unemployed,3.13,Good,2,Rivers,0.61,Upper-Middle,2.25
APP_008187,UNI_005,MSc,197702,273916,3,0,0,Parent,0,Unemployed,4.08,Good,2,Borno,0.22,High,0.72
APP_008188,UNI_010,BSc,371211,200193,3,0,0,Guardian,0,Unemployed,4.15,Good,2,Osun,0.87,Upper-Middle,1.85
APP_008189,UNI_021,BSc,387406,305435,7,0,0,Parent,0,Full-time,2.96,Good,3,Anambra,0.27,High,1.27
APP_008190,UNI_027,HND,343772,306260,1,0,0,Guardian,0,Part-time,3.65,Good,1,Ekiti,0.37,High,1.12
APP_008191,UNI_010,BSc,447212,288030,3,1,0,Parent,0,Part-time,4.51,Good,3,Anambra,0.72,High,1.55
APP_008192,UNI_027,BSc,155057,33672,2,1,0,Parent,0,Unemployed,1.77,Good,3,Plateau,0.69,Low,4.6
APP_008193,UNI_007,MSc,184049,34508,7,1,0,None,1,Unemployed,1.54,Good,1,Nasarawa,0.71,Low,5.33
APP_008194,UNI_026,BSc,139853,129306,0,0,0,Parent,0,Part-time,3.06,Good,1,Plateau,0.49,Upper-Middle,1.08
APP_008195,UNI_015,BSc,376202,226000,1,0,0,Parent,0,Unemployed,2.59,Good,3,Abuja,0.47,Upper-Middle,1.66
APP_008196,UNI_007,ND,398306,189008,4,0,0,Parent,1,Part-time,1.79,Probation,3,Rivers,0.61,Upper-Middle,2.11
APP_008197,UNI_029,BSc,436560,285425,3,0,0,Parent,0,Unemployed,1.99,Good,4,Osun,0.39,High,1.53
APP_008198,UNI_027,BSc,276150,263447,1,0,0,Parent,1,Full-time,2.35,Probation,2,Oyo,0.34,High,1.05
APP_008199,UNI_015,MSc,230042,148686,1,0,0,Guardian,0,Unemployed,1.83,Good,3,Plateau,0.31,Upper-Middle,1.55
APP_008200,UNI_003,HND,381035,115386,1,0,0,Parent,0,Unemployed,2.55,Good,2,Abuja,0.47,Lower-Middle,3.3
APP_008201,UNI_019,HND,216002,253099,3,0,0,None,1,Unemployed,1.94,Good,1,Oyo,0.83,High,0.85
APP_008202,UNI_010,BSc,392251,273200,4,0,0,None,0,Unemployed,3.56,Good,3,Enugu,0.85,High,1.44
APP_008203,UNI_028,HND,404097,179540,7,1,0,Parent,0,Part-time,3.8,Good,1,Oyo,0.82,Upper-Middle,2.25
APP_008204,UNI_029,ND,318147,111465,1,0,0,Parent,0,Unemployed,4.06,Good,4,Benue,0.34,Lower-Middle,2.85
APP_008205,UNI_015,BSc,129108,340106,7,0,0,None,0,Part-time,4.37,Probation,4,Lagos,0.62,High,0.38
APP_008206,UNI_003,BSc,112574,257921,1,0,0,Parent,1,Full-time,1.51,Good,2,Kogi,0.66,High,0.44
APP_008207,UNI_006,BSc,327757,167736,1,0,0,Guardian,0,Full-time,2.08,Probation,2,Kaduna,0.52,Upper-Middle,1.95
APP_008208,UNI_012,BSc,185287,295777,5,0,0,Guardian,0,Part-time,4.19,Good,4,Rivers,0.6,High,0.63
APP_008209,UNI_015,HND,180434,326481,7,0,0,None,0,Full-time,1.6,Good,4,Rivers,0.29,High,0.55
APP_008210,UNI_006,BSc,103593,24932,3,0,0,None,0,Unemployed,3.7,Good,4,Abuja,0.83,Low,4.16
APP_008211,UNI_013,ND,430363,36205,5,0,0,None,0,Full-time,2.1,Good,2,Lagos,0.29,Low,11.89
APP_008212,UNI_029,MSc,444188,71111,2,0,0,Guardian,0,Unemployed,3.17,Good,1,Ondo,0.78,Lower-Middle,6.25
APP_008213,UNI_019,BSc,401130,69541,4,0,0,None,0,Unemployed,4.68,Good,4,Nasarawa,0.24,Lower-Middle,5.77
APP_008214,UNI_003,BSc,333211,90719,1,0,0,None,0,Unemployed,3.64,Good,1,Kano,0.48,Lower-Middle,3.67
APP_008215,UNI_008,HND,216379,105787,5,0,0,None,0,Part-time,2.72,Probation,2,Plateau,0.34,Lower-Middle,2.05
APP_008216,UNI_008,BSc,355048,171816,1,0,0,Guardian,0,Unemployed,3.77,Good,1,Kaduna,0.31,Upper-Middle,2.07
APP_008217,UNI_023,HND,447215,317078,5,0,0,Parent,0,Unemployed,1.52,Probation,2,Borno,0.67,High,1.41
APP_008218,UNI_026,BSc,436858,323018,1,0,0,Parent,0,Unemployed,4.64,Good,2,Oyo,0.82,High,1.35
APP_008219,UNI_020,BSc,400109,84737,6,0,0,Parent,0,Unemployed,2.64,Good,3,Oyo,0.75,Lower-Middle,4.72
APP_008220,UNI_015,BSc,443592,163533,3,0,0,Parent,0,Unemployed,4.73,Good,4,Nasarawa,0.4,Upper-Middle,2.71
APP_008221,UNI_004,HND,319519,206496,2,0,1,Parent,1,Unemployed,3.73,Good,1,Rivers,0.63,Upper-Middle,1.55
APP_008222,UNI_019,BSc,319027,265946,1,0,0,None,1,Unemployed,2.45,Probation,2,Rivers,0.41,High,1.2
APP_008223,UNI_021,BSc,219097,303710,5,0,0,Parent,0,Unemployed,3.53,Probation,1,Kogi,0.26,High,0.72
APP_008224,UNI_003,ND,260516,327150,1,0,0,Parent,0,Unemployed,2.75,Good,1,Abuja,0.28,High,0.8
APP_008225,UNI_013,BSc,252686,113052,3,0,0,Parent,0,Full-time,3.62,Good,4,Abuja,0.32,Lower-Middle,2.24
APP_008226,UNI_008,HND,272259,78641,4,0,0,None,0,Part-time,4.11,Good,4,Plateau,0.66,Lower-Middle,3.46
APP_008227,UNI_023,BSc,164724,132849,4,0,0,None,0,Unemployed,3.05,Good,2,Kogi,0.29,Upper-Middle,1.24
APP_008228,UNI_016,BSc,87604,66064,2,0,0,Guardian,0,Unemployed,2.23,Good,2,Anambra,0.6,Lower-Middle,1.33
APP_008229,UNI_013,BSc,316515,332512,6,0,0,Parent,0,Full-time,4.74,Good,2,Abuja,0.2,High,0.95
APP_008230,UNI_003,BSc,282811,221235,4,0,0,Parent,0,Unemployed,2.86,Good,2,Osun,0.71,Upper-Middle,1.28
APP_008231,UNI_016,ND,261845,162263,1,0,0,Parent,0,Part-time,2.08,Good,1,Kano,0.38,Upper-Middle,1.61
APP_008232,UNI_009,HND,350015,202837,3,0,0,None,0,Unemployed,3.94,Good,3,Anambra,0.6,Upper-Middle,1.73
APP_008233,UNI_028,BSc,291270,317048,6,0,0,None,0,Part-time,3.66,Good,3,Plateau,0.44,High,0.92
APP_008234,UNI_014,BSc,182318,214277,7,0,0,Parent,0,Unemployed,4.19,Good,4,Rivers,0.57,Upper-Middle,0.85
APP_008235,UNI_013,HND,156981,158030,1,0,0,Parent,0,Part-time,1.51,Good,1,Ondo,0.34,Upper-Middle,0.99
APP_008236,UNI_021,BSc,418718,153344,1,0,0,Parent,0,Part-time,2.65,Good,2,Nasarawa,0.63,Upper-Middle,2.73
APP_008237,UNI_025,BSc,191376,107958,2,0,0,None,1,Unemployed,2.54,Probation,3,Benue,0.82,Lower-Middle,1.77
APP_008238,UNI_007,HND,214577,23018,4,0,0,None,1,Unemployed,4.55,Probation,3,Plateau,0.61,Low,9.32
APP_008239,UNI_015,BSc,164605,218823,4,0,0,None,0,Unemployed,2.65,Good,4,Enugu,0.51,Upper-Middle,0.75
APP_008240,UNI_007,ND,358555,251533,4,0,0,Parent,0,Part-time,3.24,Good,2,Borno,0.53,High,1.43
APP_008241,UNI_006,BSc,440713,170700,5,0,0,None,1,Full-time,1.51,Good,4,Benue,0.48,Upper-Middle,2.58
